timestamp,violation,alert_sent,snapshot,clip
2025-08-24T00:54:59.393115,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005459.jpg,clips/NO_SAFETY_VEST_20250824_005459.avi
2025-08-24T00:54:59.603941,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005459.jpg,clips/NO_SAFETY_VEST_20250824_005459.avi
2025-08-24T00:54:59.758924,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005459.jpg,clips/NO_SAFETY_VEST_20250824_005459.avi
2025-08-24T00:54:59.924109,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005459.jpg,clips/NO_SAFETY_VEST_20250824_005459.avi
2025-08-24T00:55:00.076265,NO_MASK,0,snapshots/NO_MASK_20250824_005500.jpg,clips/NO_MASK_20250824_005500.avi
2025-08-24T00:55:00.210199,NO_MASK,0,snapshots/NO_MASK_20250824_005500.jpg,clips/NO_MASK_20250824_005500.avi
2025-08-24T00:55:00.371603,NO_MASK,0,snapshots/NO_MASK_20250824_005500.jpg,clips/NO_MASK_20250824_005500.avi
2025-08-24T00:55:00.562006,NO_MASK,0,snapshots/NO_MASK_20250824_005500.jpg,clips/NO_MASK_20250824_005500.avi
2025-08-24T00:55:00.723754,NO_MASK,0,snapshots/NO_MASK_20250824_005500.jpg,clips/NO_MASK_20250824_005500.avi
2025-08-24T00:55:00.899120,NO_MASK,0,snapshots/NO_MASK_20250824_005500.jpg,clips/NO_MASK_20250824_005500.avi
2025-08-24T00:55:01.054749,NO_MASK,0,snapshots/NO_MASK_20250824_005501.jpg,clips/NO_MASK_20250824_005501.avi
2025-08-24T00:55:01.205015,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005501.jpg,clips/NO_SAFETY_VEST_20250824_005501.avi
2025-08-24T00:55:01.376474,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005501.jpg,clips/NO_SAFETY_VEST_20250824_005501.avi
2025-08-24T00:55:01.556526,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005501.jpg,clips/NO_SAFETY_VEST_20250824_005501.avi
2025-08-24T00:55:01.697872,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005501.jpg,clips/NO_SAFETY_VEST_20250824_005501.avi
2025-08-24T00:55:01.875701,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005501.jpg,clips/NO_SAFETY_VEST_20250824_005501.avi
2025-08-24T00:55:02.070574,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005502.jpg,clips/NO_SAFETY_VEST_20250824_005502.avi
2025-08-24T00:55:02.252026,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005502.jpg,clips/NO_SAFETY_VEST_20250824_005502.avi
2025-08-24T00:55:02.443635,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005502.jpg,clips/NO_SAFETY_VEST_20250824_005502.avi
2025-08-24T00:55:02.662287,NO_MASK,0,snapshots/NO_MASK_20250824_005502.jpg,clips/NO_MASK_20250824_005502.avi
2025-08-24T00:55:02.884507,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005502.jpg,clips/NO_SAFETY_VEST_20250824_005502.avi
2025-08-24T00:55:03.081756,NO_MASK,0,snapshots/NO_MASK_20250824_005503.jpg,clips/NO_MASK_20250824_005503.avi
2025-08-24T00:55:03.304943,NO_MASK,0,snapshots/NO_MASK_20250824_005503.jpg,clips/NO_MASK_20250824_005503.avi
2025-08-24T00:55:03.475885,NO_MASK,0,snapshots/NO_MASK_20250824_005503.jpg,clips/NO_MASK_20250824_005503.avi
2025-08-24T00:55:03.655491,NO_MASK,0,snapshots/NO_MASK_20250824_005503.jpg,clips/NO_MASK_20250824_005503.avi
2025-08-24T00:55:03.844163,NO_MASK,0,snapshots/NO_MASK_20250824_005503.jpg,clips/NO_MASK_20250824_005503.avi
2025-08-24T00:55:04.037307,NO_MASK,0,snapshots/NO_MASK_20250824_005504.jpg,clips/NO_MASK_20250824_005504.avi
2025-08-24T00:55:04.224671,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005504.jpg,clips/NO_SAFETY_VEST_20250824_005504.avi
2025-08-24T00:55:04.427513,NO_MASK,0,snapshots/NO_MASK_20250824_005504.jpg,clips/NO_MASK_20250824_005504.avi
2025-08-24T00:55:04.610897,NO_MASK,0,snapshots/NO_MASK_20250824_005504.jpg,clips/NO_MASK_20250824_005504.avi
2025-08-24T00:55:04.779362,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005504.jpg,clips/NO_SAFETY_VEST_20250824_005504.avi
2025-08-24T00:55:04.951464,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005504.jpg,clips/NO_SAFETY_VEST_20250824_005504.avi
2025-08-24T00:55:05.153440,NO_HELMET,0,snapshots/NO_HELMET_20250824_005505.jpg,clips/NO_HELMET_20250824_005505.avi
2025-08-24T00:55:05.361745,NO_MASK,0,snapshots/NO_MASK_20250824_005505.jpg,clips/NO_MASK_20250824_005505.avi
2025-08-24T00:55:05.572139,NO_MASK,0,snapshots/NO_MASK_20250824_005505.jpg,clips/NO_MASK_20250824_005505.avi
2025-08-24T00:55:05.835203,NO_SAFETY_VEST,0,snapshots/NO_SAFETY_VEST_20250824_005505.jpg,clips/NO_SAFETY_VEST_20250824_005505.avi
2025-08-24T00:55:06.035688,NO_MASK,0,snapshots/NO_MASK_20250824_005506.jpg,clips/NO_MASK_20250824_005506.avi
2025-08-24T00:55:06.238292,NO_MASK,0,snapshots/NO_MASK_20250824_005506.jpg,clips/NO_MASK_20250824_005506.avi
2025-08-24T00:55:06.492961,NO_MASK,0,snapshots/NO_MASK_20250824_005506.jpg,clips/NO_MASK_20250824_005506.avi
2025-08-24T00:55:06.687197,NO_MASK,0,snapshots/NO_MASK_20250824_005506.jpg,clips/NO_MASK_20250824_005506.avi
2025-08-24T00:55:06.913831,NO_MASK,0,snapshots/NO_MASK_20250824_005506.jpg,clips/NO_MASK_20250824_005506.avi
2025-08-24T00:55:07.187161,NO_HELMET,0,snapshots/NO_HELMET_20250824_005507.jpg,clips/NO_HELMET_20250824_005507.avi
2025-08-24T00:55:07.382425,NO_HELMET,0,snapshots/NO_HELMET_20250824_005507.jpg,clips/NO_HELMET_20250824_005507.avi
2025-08-24T00:55:07.586724,NO_MASK,0,snapshots/NO_MASK_20250824_005507.jpg,clips/NO_MASK_20250824_005507.avi
2025-08-24T00:55:07.839113,NO_MASK,0,snapshots/NO_MASK_20250824_005507.jpg,clips/NO_MASK_20250824_005507.avi
2025-08-24T00:55:08.070617,NO_MASK,0,snapshots/NO_MASK_20250824_005508.jpg,clips/NO_MASK_20250824_005508.avi
2025-08-24T00:55:08.295034,NO_MASK,0,snapshots/NO_MASK_20250824_005508.jpg,clips/NO_MASK_20250824_005508.avi
2025-08-24T00:55:08.533478,NO_MASK,0,snapshots/NO_MASK_20250824_005508.jpg,clips/NO_MASK_20250824_005508.avi
2025-08-24T00:55:08.736956,NO_MASK,0,snapshots/NO_MASK_20250824_005508.jpg,clips/NO_MASK_20250824_005508.avi
2025-08-24T00:55:08.931174,NO_MASK,0,snapshots/NO_MASK_20250824_005508.jpg,clips/NO_MASK_20250824_005508.avi
2025-08-24T00:55:09.142220,NO_MASK,0,snapshots/NO_MASK_20250824_005509.jpg,clips/NO_MASK_20250824_005509.avi
2025-08-24T00:55:09.340992,NO_MASK,0,snapshots/NO_MASK_20250824_005509.jpg,clips/NO_MASK_20250824_005509.avi
2025-08-24T00:55:09.624540,NO_MASK,0,snapshots/NO_MASK_20250824_005509.jpg,clips/NO_MASK_20250824_005509.avi
2025-08-24T00:55:09.869441,NO_MASK,0,snapshots/NO_MASK_20250824_005509.jpg,clips/NO_MASK_20250824_005509.avi
2025-08-24T00:55:10.045964,NO_MASK,0,snapshots/NO_MASK_20250824_005510.jpg,clips/NO_MASK_20250824_005510.avi
2025-08-24T00:55:10.254187,NO_MASK,0,snapshots/NO_MASK_20250824_005510.jpg,clips/NO_MASK_20250824_005510.avi
2025-08-24T00:55:10.519690,NO_MASK,0,snapshots/NO_MASK_20250824_005510.jpg,clips/NO_MASK_20250824_005510.avi
2025-08-24T00:55:10.744835,NO_MASK,0,snapshots/NO_MASK_20250824_005510.jpg,clips/NO_MASK_20250824_005510.avi
2025-08-24T00:55:10.957489,NO_MASK,0,snapshots/NO_MASK_20250824_005510.jpg,clips/NO_MASK_20250824_005510.avi
2025-08-24T00:55:11.197409,NO_MASK,0,snapshots/NO_MASK_20250824_005511.jpg,clips/NO_MASK_20250824_005511.avi
2025-08-24T00:55:11.390379,NO_MASK,0,snapshots/NO_MASK_20250824_005511.jpg,clips/NO_MASK_20250824_005511.avi
2025-08-24T00:55:11.584736,NO_MASK,0,snapshots/NO_MASK_20250824_005511.jpg,clips/NO_MASK_20250824_005511.avi
2025-08-24T00:55:11.818431,NO_MASK,0,snapshots/NO_MASK_20250824_005511.jpg,clips/NO_MASK_20250824_005511.avi
2025-08-24T00:55:12.062021,NO_MASK,0,snapshots/NO_MASK_20250824_005512.jpg,clips/NO_MASK_20250824_005512.avi
2025-08-24T00:55:12.342472,NO_MASK,0,snapshots/NO_MASK_20250824_005512.jpg,clips/NO_MASK_20250824_005512.avi
2025-08-24T00:55:12.560126,NO_MASK,0,snapshots/NO_MASK_20250824_005512.jpg,clips/NO_MASK_20250824_005512.avi
2025-08-24T00:55:12.754599,NO_MASK,0,snapshots/NO_MASK_20250824_005512.jpg,clips/NO_MASK_20250824_005512.avi
2025-08-24T00:55:12.940062,NO_MASK,0,snapshots/NO_MASK_20250824_005512.jpg,clips/NO_MASK_20250824_005512.avi
2025-08-24T00:55:13.176396,NO_MASK,0,snapshots/NO_MASK_20250824_005513.jpg,clips/NO_MASK_20250824_005513.avi
2025-08-24T00:55:13.415050,NO_MASK,0,snapshots/NO_MASK_20250824_005513.jpg,clips/NO_MASK_20250824_005513.avi
2025-08-24T00:55:13.670277,NO_MASK,0,snapshots/NO_MASK_20250824_005513.jpg,clips/NO_MASK_20250824_005513.avi
2025-08-24T00:55:13.894279,NO_MASK,0,snapshots/NO_MASK_20250824_005513.jpg,clips/NO_MASK_20250824_005513.avi
2025-08-24T00:55:14.092428,NO_MASK,0,snapshots/NO_MASK_20250824_005514.jpg,clips/NO_MASK_20250824_005514.avi
2025-08-24T00:55:14.280221,NO_MASK,0,snapshots/NO_MASK_20250824_005514.jpg,clips/NO_MASK_20250824_005514.avi
2025-08-24T00:55:14.534675,NO_MASK,0,snapshots/NO_MASK_20250824_005514.jpg,clips/NO_MASK_20250824_005514.avi
2025-08-24T00:55:14.867344,NO_MASK,0,snapshots/NO_MASK_20250824_005514.jpg,clips/NO_MASK_20250824_005514.avi
2025-08-24T00:55:15.165142,NO_MASK,0,snapshots/NO_MASK_20250824_005515.jpg,clips/NO_MASK_20250824_005515.avi
2025-08-24T00:55:15.376583,NO_MASK,0,snapshots/NO_MASK_20250824_005515.jpg,clips/NO_MASK_20250824_005515.avi
2025-08-24T00:55:15.604908,NO_MASK,0,snapshots/NO_MASK_20250824_005515.jpg,clips/NO_MASK_20250824_005515.avi
2025-08-24T00:55:15.818696,NO_MASK,0,snapshots/NO_MASK_20250824_005515.jpg,clips/NO_MASK_20250824_005515.avi
2025-08-24T00:55:16.068606,NO_MASK,0,snapshots/NO_MASK_20250824_005516.jpg,clips/NO_MASK_20250824_005516.avi
2025-08-24T00:55:16.312952,NO_MASK,0,snapshots/NO_MASK_20250824_005516.jpg,clips/NO_MASK_20250824_005516.avi
2025-08-24T00:55:16.625288,NO_MASK,0,snapshots/NO_MASK_20250824_005516.jpg,clips/NO_MASK_20250824_005516.avi
2025-08-24T00:55:16.859579,NO_MASK,0,snapshots/NO_MASK_20250824_005516.jpg,clips/NO_MASK_20250824_005516.avi
2025-08-24T00:55:17.078954,NO_MASK,0,snapshots/NO_MASK_20250824_005517.jpg,clips/NO_MASK_20250824_005517.avi
2025-08-24T00:55:17.287006,NO_MASK,0,snapshots/NO_MASK_20250824_005517.jpg,clips/NO_MASK_20250824_005517.avi
2025-08-24T00:55:17.521099,NO_MASK,0,snapshots/NO_MASK_20250824_005517.jpg,clips/NO_MASK_20250824_005517.avi
2025-08-24T00:55:17.789541,NO_MASK,0,snapshots/NO_MASK_20250824_005517.jpg,clips/NO_MASK_20250824_005517.avi
2025-08-24T00:55:18.043722,NO_MASK,0,snapshots/NO_MASK_20250824_005517.jpg,clips/NO_MASK_20250824_005518.avi
2025-08-24T00:55:18.344923,NO_MASK,0,snapshots/NO_MASK_20250824_005518.jpg,clips/NO_MASK_20250824_005518.avi
2025-08-24T00:55:18.555549,NO_MASK,0,snapshots/NO_MASK_20250824_005518.jpg,clips/NO_MASK_20250824_005518.avi
2025-08-24T00:55:18.818771,NO_MASK,0,snapshots/NO_MASK_20250824_005518.jpg,clips/NO_MASK_20250824_005518.avi
2025-08-24T00:55:19.004271,NO_MASK,0,snapshots/NO_MASK_20250824_005518.jpg,clips/NO_MASK_20250824_005519.avi
2025-08-24T00:55:19.224784,NO_MASK,0,snapshots/NO_MASK_20250824_005519.jpg,clips/NO_MASK_20250824_005519.avi
2025-08-24T00:55:19.566392,NO_MASK,0,snapshots/NO_MASK_20250824_005519.jpg,clips/NO_MASK_20250824_005519.avi
2025-08-24T00:55:19.778380,NO_MASK,0,snapshots/NO_MASK_20250824_005519.jpg,clips/NO_MASK_20250824_005519.avi
2025-08-24T00:55:19.984438,NO_MASK,0,snapshots/NO_MASK_20250824_005519.jpg,clips/NO_MASK_20250824_005519.avi
2025-08-24T00:55:20.204079,NO_MASK,0,snapshots/NO_MASK_20250824_005520.jpg,clips/NO_MASK_20250824_005520.avi
2025-08-24T00:55:20.414874,NO_MASK,0,snapshots/NO_MASK_20250824_005520.jpg,clips/NO_MASK_20250824_005520.avi
2025-08-24T00:55:20.638648,NO_MASK,0,snapshots/NO_MASK_20250824_005520.jpg,clips/NO_MASK_20250824_005520.avi
2025-08-24T00:55:20.871856,NO_MASK,0,snapshots/NO_MASK_20250824_005520.jpg,clips/NO_MASK_20250824_005520.avi
2025-08-24T00:55:21.077304,NO_MASK,0,snapshots/NO_MASK_20250824_005521.jpg,clips/NO_MASK_20250824_005521.avi
2025-08-24T00:55:21.289309,NO_MASK,0,snapshots/NO_MASK_20250824_005521.jpg,clips/NO_MASK_20250824_005521.avi
2025-08-24T00:55:21.512223,NO_MASK,0,snapshots/NO_MASK_20250824_005521.jpg,clips/NO_MASK_20250824_005521.avi
2025-08-24T00:55:21.738884,NO_MASK,0,snapshots/NO_MASK_20250824_005521.jpg,clips/NO_MASK_20250824_005521.avi
2025-08-24T00:55:21.982332,NO_MASK,0,snapshots/NO_MASK_20250824_005521.jpg,clips/NO_MASK_20250824_005521.avi
2025-08-24T00:55:22.251464,NO_MASK,0,snapshots/NO_MASK_20250824_005522.jpg,clips/NO_MASK_20250824_005522.avi
2025-08-24T00:55:22.514561,NO_MASK,0,snapshots/NO_MASK_20250824_005522.jpg,clips/NO_MASK_20250824_005522.avi
2025-08-24T00:55:22.793170,NO_MASK,0,snapshots/NO_MASK_20250824_005522.jpg,clips/NO_MASK_20250824_005522.avi
2025-08-24T00:55:23.057812,NO_MASK,0,snapshots/NO_MASK_20250824_005523.jpg,clips/NO_MASK_20250824_005523.avi
2025-08-24T00:55:23.272523,NO_MASK,0,snapshots/NO_MASK_20250824_005523.jpg,clips/NO_MASK_20250824_005523.avi
2025-08-24T00:55:23.485021,NO_MASK,0,snapshots/NO_MASK_20250824_005523.jpg,clips/NO_MASK_20250824_005523.avi
2025-08-24T00:55:23.809578,NO_MASK,0,snapshots/NO_MASK_20250824_005523.jpg,clips/NO_MASK_20250824_005523.avi
2025-08-24T00:55:24.008347,NO_MASK,0,snapshots/NO_MASK_20250824_005523.jpg,clips/NO_MASK_20250824_005524.avi
2025-08-24T00:55:24.235534,NO_MASK,0,snapshots/NO_MASK_20250824_005524.jpg,clips/NO_MASK_20250824_005524.avi
2025-08-24T00:55:24.474908,NO_MASK,0,snapshots/NO_MASK_20250824_005524.jpg,clips/NO_MASK_20250824_005524.avi
2025-08-24T00:55:24.693535,NO_MASK,0,snapshots/NO_MASK_20250824_005524.jpg,clips/NO_MASK_20250824_005524.avi
2025-08-24T00:55:24.909083,NO_MASK,0,snapshots/NO_MASK_20250824_005524.jpg,clips/NO_MASK_20250824_005524.avi
2025-08-24T00:55:25.114624,NO_MASK,0,snapshots/NO_MASK_20250824_005525.jpg,clips/NO_MASK_20250824_005525.avi
2025-08-24T00:55:25.317907,NO_MASK,0,snapshots/NO_MASK_20250824_005525.jpg,clips/NO_MASK_20250824_005525.avi
2025-08-24T00:55:25.537191,NO_MASK,0,snapshots/NO_MASK_20250824_005525.jpg,clips/NO_MASK_20250824_005525.avi
2025-08-24T00:55:25.772328,NO_MASK,0,snapshots/NO_MASK_20250824_005525.jpg,clips/NO_MASK_20250824_005525.avi
2025-08-24T00:55:26.004158,NO_MASK,0,snapshots/NO_MASK_20250824_005525.jpg,clips/NO_MASK_20250824_005526.avi
2025-08-24T00:55:26.245124,NO_MASK,0,snapshots/NO_MASK_20250824_005526.jpg,clips/NO_MASK_20250824_005526.avi
2025-08-24T00:55:26.506693,NO_MASK,0,snapshots/NO_MASK_20250824_005526.jpg,clips/NO_MASK_20250824_005526.avi
2025-08-24T00:55:26.706611,NO_MASK,0,snapshots/NO_MASK_20250824_005526.jpg,clips/NO_MASK_20250824_005526.avi
2025-08-24T00:55:26.937102,NO_MASK,0,snapshots/NO_MASK_20250824_005526.jpg,clips/NO_MASK_20250824_005526.avi
